"county","period","Deficiency","Cases"
"Kisumu","2021-08-29","underweight_child",784
"Kisumu","2021-08-29","acute_malnutrition",50
"Kisumu","2021-08-29","diarrhoea_cases",3670
"Kisumu","2021-08-29","stunted_child",197
"Kisumu","2021-09-26","total_dewormed",5268
"Kisumu","2021-09-26","underweight_child",768
"Kisumu","2021-09-26","acute_malnutrition",108
"Kisumu","2021-09-26","diarrhoea_cases",2362
"Kisumu","2021-09-26","stunted_child",275
"Kisumu","2021-10-31","total_dewormed",4775
"Kisumu","2021-10-31","underweight_child",829
"Kisumu","2021-10-31","acute_malnutrition",38
"Kisumu","2021-10-31","diarrhoea_cases",2684
"Kisumu","2021-10-31","stunted_child",209
"Kisumu","2021-11-28","total_dewormed",5431
"Kisumu","2021-11-28","underweight_child",736
"Kisumu","2021-11-28","acute_malnutrition",26
"Kisumu","2021-11-28","diarrhoea_cases",3494
"Kisumu","2021-11-28","stunted_child",233
"Kitui","2023-01-01","total_dewormed",6264
"Kitui","2023-01-01","underweight_child",2747
"Kitui","2023-01-01","acute_malnutrition",42
"Kitui","2023-01-01","diarrhoea_cases",3576
"Kitui","2023-01-01","stunted_child",1357
"Kitui","2023-01-29","total_dewormed",11620
"Kitui","2023-01-29","underweight_child",3707
"Kitui","2023-01-29","acute_malnutrition",32
"Kitui","2023-01-29","diarrhoea_cases",2585
"Kitui","2023-01-29","stunted_child",1802
"Kitui","2023-02-26","total_dewormed",7345
"Kitui","2023-02-26","underweight_child",3571
"Kitui","2023-02-26","acute_malnutrition",8
"Kitui","2023-02-26","diarrhoea_cases",2628
"Kitui","2023-02-26","stunted_child",1517
"Kitui","2023-03-26","total_dewormed",7310
"Kitui","2023-03-26","underweight_child",3800
"Kitui","2023-03-26","acute_malnutrition",2
"Kitui","2023-03-26","diarrhoea_cases",3224
"Kitui","2023-03-26","stunted_child",2008
"Kitui","2023-04-30","total_dewormed",7090
"Kitui","2023-04-30","underweight_child",4165
"Kitui","2023-04-30","acute_malnutrition",2
"Kitui","2023-04-30","diarrhoea_cases",3209
"Kitui","2023-04-30","stunted_child",2027
"Kitui","2023-05-28","total_dewormed",107811
"Kitui","2023-05-28","underweight_child",3259
"Kitui","2023-05-28","acute_malnutrition",65
"Kitui","2023-05-28","diarrhoea_cases",1970
"Kitui","2023-05-28","stunted_child",1602
"Kitui","2021-12-26","total_dewormed",5211
"Kitui","2021-12-26","underweight_child",1409
"Kitui","2021-12-26","acute_malnutrition",19
"Kitui","2021-12-26","diarrhoea_cases",3214
"Kitui","2021-12-26","stunted_child",870
"Kitui","2022-01-30","total_dewormed",4729
"Kitui","2022-01-30","underweight_child",1473
"Kitui","2022-01-30","acute_malnutrition",5
"Kitui","2022-01-30","diarrhoea_cases",2520
"Kitui","2022-01-30","stunted_child",869
"Kitui","2022-02-27","total_dewormed",5212
"Kitui","2022-02-27","underweight_child",1528
"Kitui","2022-02-27","acute_malnutrition",11
"Kitui","2022-02-27","diarrhoea_cases",2073
"Kitui","2022-02-27","stunted_child",730
"Kitui","2022-03-27","total_dewormed",4729
"Kitui","2022-03-27","underweight_child",1112
"Kitui","2022-03-27","acute_malnutrition",10.6
"Kitui","2022-03-27","diarrhoea_cases",1785
"Kitui","2022-03-27","stunted_child",731
"Kitui","2022-05-01","total_dewormed",5089
"Kitui","2022-05-01","underweight_child",1496
"Kitui","2022-05-01","acute_malnutrition",1
"Kitui","2022-05-01","diarrhoea_cases",1919
"Kitui","2022-05-01","stunted_child",888
"Kitui","2022-05-29","total_dewormed",80524
"Kitui","2022-05-29","underweight_child",1225
"Kitui","2022-05-29","acute_malnutrition",27.6
"Kitui","2022-05-29","diarrhoea_cases",1593
"Kitui","2022-05-29","stunted_child",907
"Kitui","2022-06-26","total_dewormed",5650
"Kitui","2022-06-26","underweight_child",1255
"Kitui","2022-06-26","acute_malnutrition",16.2
"Kitui","2022-06-26","diarrhoea_cases",1411
"Kitui","2022-06-26","stunted_child",787
"Kitui","2022-07-31","total_dewormed",4127
"Kitui","2022-07-31","underweight_child",1353
"Kitui","2022-07-31","acute_malnutrition",2
"Kitui","2022-07-31","diarrhoea_cases",1730
"Kitui","2022-07-31","stunted_child",897
"Kitui","2022-08-28","total_dewormed",4266
"Kitui","2022-08-28","underweight_child",1393
"Kitui","2022-08-28","acute_malnutrition",12
"Kitui","2022-08-28","diarrhoea_cases",1858
"Kitui","2022-08-28","stunted_child",1215
"Kitui","2022-09-25","total_dewormed",5933
"Kitui","2022-09-25","underweight_child",1854
"Kitui","2022-09-25","acute_malnutrition",8
"Kitui","2022-09-25","diarrhoea_cases",2242
"Kitui","2022-09-25","stunted_child",4836
"Kitui","2022-10-30","total_dewormed",95906
"Kitui","2022-10-30","underweight_child",3117
"Kitui","2022-10-30","acute_malnutrition",47
"Kitui","2022-10-30","diarrhoea_cases",2339
"Kitui","2022-10-30","stunted_child",1167
"Kitui","2022-11-27","total_dewormed",6614
"Kitui","2022-11-27","underweight_child",2596
"Kitui","2022-11-27","acute_malnutrition",2
"Kitui","2022-11-27","diarrhoea_cases",2774
"Kitui","2022-11-27","stunted_child",1207
"Kitui","2020-12-27","total_dewormed",1593
"Kitui","2020-12-27","underweight_child",454
"Kitui","2020-12-27","acute_malnutrition",2
"Kitui","2020-12-27","diarrhoea_cases",928
"Kitui","2020-12-27","stunted_child",181
"Kitui","2021-01-31","total_dewormed",5654
"Kitui","2021-01-31","underweight_child",1202
"Kitui","2021-01-31","acute_malnutrition",2
"Kitui","2021-01-31","diarrhoea_cases",2523
"Kitui","2021-01-31","stunted_child",715
"Kitui","2021-02-28","total_dewormed",5920
"Kitui","2021-02-28","underweight_child",1253
"Kitui","2021-02-28","acute_malnutrition",6
"Kitui","2021-02-28","diarrhoea_cases",2443
"Kitui","2021-02-28","stunted_child",654
"Kitui","2021-03-28","total_dewormed",4588
"Kitui","2021-03-28","underweight_child",953
"Kitui","2021-03-28","acute_malnutrition",2.4
"Kitui","2021-03-28","diarrhoea_cases",1746
"Kitui","2021-03-28","stunted_child",918
"Kitui","2021-04-25","total_dewormed",11182
"Kitui","2021-04-25","underweight_child",1013
"Kitui","2021-04-25","acute_malnutrition",12.2
"Kitui","2021-04-25","diarrhoea_cases",1809
"Kitui","2021-04-25","stunted_child",622
"Kitui","2021-05-30","total_dewormed",65676
"Kitui","2021-05-30","underweight_child",913
"Kitui","2021-05-30","acute_malnutrition",5
"Kitui","2021-05-30","diarrhoea_cases",1745
"Kitui","2021-05-30","stunted_child",555
"Kitui","2021-06-27","total_dewormed",4731
"Kitui","2021-06-27","underweight_child",890
"Kitui","2021-06-27","acute_malnutrition",13
"Kitui","2021-06-27","diarrhoea_cases",1696
"Kitui","2021-06-27","stunted_child",530
"Kitui","2021-08-01","total_dewormed",4560
"Kitui","2021-08-01","underweight_child",998
"Kitui","2021-08-01","acute_malnutrition",3
"Kitui","2021-08-01","diarrhoea_cases",2053
"Kitui","2021-08-01","stunted_child",508
"Kitui","2021-08-29","total_dewormed",4456
"Kitui","2021-08-29","underweight_child",978
"Kitui","2021-08-29","acute_malnutrition",6
"Kitui","2021-08-29","diarrhoea_cases",1788
"Kitui","2021-08-29","stunted_child",585
"Kitui","2021-09-26","total_dewormed",5620
"Kitui","2021-09-26","underweight_child",1007
"Kitui","2021-09-26","acute_malnutrition",22
"Kitui","2021-09-26","diarrhoea_cases",1906
"Kitui","2021-09-26","stunted_child",646
"Kitui","2021-10-31","total_dewormed",6811
"Kitui","2021-10-31","underweight_child",1065
"Kitui","2021-10-31","acute_malnutrition",5
"Kitui","2021-10-31","diarrhoea_cases",2413
"Kitui","2021-10-31","stunted_child",518
"Kitui","2021-11-28","total_dewormed",29802
"Kitui","2021-11-28","underweight_child",1171
"Kitui","2021-11-28","acute_malnutrition",1
"Kitui","2021-11-28","diarrhoea_cases",2214
"Kitui","2021-11-28","stunted_child",460
"Kwale","2023-01-01","total_dewormed",7968
"Kwale","2023-01-01","underweight_child",2724
"Kwale","2023-01-01","acute_malnutrition",271
"Kwale","2023-01-01","diarrhoea_cases",3291
"Kwale","2023-01-01","stunted_child",1531
"Kwale","2023-01-29","total_dewormed",6307
"Kwale","2023-01-29","underweight_child",3113
"Kwale","2023-01-29","acute_malnutrition",406
"Kwale","2023-01-29","diarrhoea_cases",3099
"Kwale","2023-01-29","stunted_child",1081
"Kwale","2023-02-26","total_dewormed",6076
"Kwale","2023-02-26","underweight_child",2948
"Kwale","2023-02-26","acute_malnutrition",483
"Kwale","2023-02-26","diarrhoea_cases",3407
"Kwale","2023-02-26","stunted_child",1672
"Kwale","2023-03-26","total_dewormed",5389
"Kwale","2023-03-26","underweight_child",2186
"Kwale","2023-03-26","acute_malnutrition",315
"Kwale","2023-03-26","diarrhoea_cases",3692
"Kwale","2023-03-26","stunted_child",909
"Kwale","2023-04-30","total_dewormed",38360
"Kwale","2023-04-30","underweight_child",2603
"Kwale","2023-04-30","acute_malnutrition",342
"Kwale","2023-04-30","diarrhoea_cases",5676
"Kwale","2023-04-30","stunted_child",961
"Kwale","2023-05-28","total_dewormed",13754
"Kwale","2023-05-28","underweight_child",1911
"Kwale","2023-05-28","acute_malnutrition",316
"Kwale","2023-05-28","diarrhoea_cases",4233
"Kwale","2023-05-28","stunted_child",776
"Kwale","2021-12-26","total_dewormed",5806
"Kwale","2021-12-26","underweight_child",1605
"Kwale","2021-12-26","acute_malnutrition",72
"Kwale","2021-12-26","diarrhoea_cases",5824
"Kwale","2021-12-26","stunted_child",903
"Kwale","2022-01-30","total_dewormed",11179
"Kwale","2022-01-30","underweight_child",1185
"Kwale","2022-01-30","acute_malnutrition",43
"Kwale","2022-01-30","diarrhoea_cases",2112
"Kwale","2022-01-30","stunted_child",883
"Kwale","2022-02-27","total_dewormed",7146
"Kwale","2022-02-27","underweight_child",1675
"Kwale","2022-02-27","acute_malnutrition",122
"Kwale","2022-02-27","diarrhoea_cases",3502
"Kwale","2022-02-27","stunted_child",869
"Kwale","2022-03-27","total_dewormed",7248
"Kwale","2022-03-27","underweight_child",1617
"Kwale","2022-03-27","acute_malnutrition",71
"Kwale","2022-03-27","diarrhoea_cases",2574
"Kwale","2022-03-27","stunted_child",881
"Kwale","2022-05-01","total_dewormed",8200
"Kwale","2022-05-01","underweight_child",1515
"Kwale","2022-05-01","acute_malnutrition",94
"Kwale","2022-05-01","diarrhoea_cases",4481
"Kwale","2022-05-01","stunted_child",1452
"Kwale","2022-05-29","total_dewormed",90232
"Kwale","2022-05-29","underweight_child",1602
"Kwale","2022-05-29","acute_malnutrition",208
"Kwale","2022-05-29","diarrhoea_cases",4304
"Kwale","2022-05-29","stunted_child",1083
"Kwale","2022-06-26","total_dewormed",5946
"Kwale","2022-06-26","underweight_child",1504
"Kwale","2022-06-26","acute_malnutrition",109
"Kwale","2022-06-26","diarrhoea_cases",3490
"Kwale","2022-06-26","stunted_child",1167
"Kwale","2022-07-31","total_dewormed",6376
"Kwale","2022-07-31","underweight_child",1485
"Kwale","2022-07-31","acute_malnutrition",107
"Kwale","2022-07-31","diarrhoea_cases",3813
"Kwale","2022-07-31","stunted_child",989
"Kwale","2022-08-28","total_dewormed",6045
"Kwale","2022-08-28","underweight_child",1750
"Kwale","2022-08-28","acute_malnutrition",202
"Kwale","2022-08-28","diarrhoea_cases",3227
"Kwale","2022-08-28","stunted_child",1147
"Kwale","2022-09-25","total_dewormed",8898
"Kwale","2022-09-25","underweight_child",2578
"Kwale","2022-09-25","acute_malnutrition",427
"Kwale","2022-09-25","diarrhoea_cases",2618
"Kwale","2022-09-25","stunted_child",1291
"Kwale","2022-10-30","total_dewormed",55096
"Kwale","2022-10-30","underweight_child",2555
"Kwale","2022-10-30","acute_malnutrition",465
"Kwale","2022-10-30","diarrhoea_cases",2915
"Kwale","2022-10-30","stunted_child",1294
"Kwale","2022-11-27","total_dewormed",5565
"Kwale","2022-11-27","underweight_child",2239
"Kwale","2022-11-27","acute_malnutrition",254
"Kwale","2022-11-27","diarrhoea_cases",2916
"Kwale","2022-11-27","stunted_child",1014
"Kwale","2020-12-27","total_dewormed",34623
"Kwale","2020-12-27","underweight_child",405
"Kwale","2020-12-27","acute_malnutrition",4
"Kwale","2020-12-27","diarrhoea_cases",544
"Kwale","2020-12-27","stunted_child",276
"Kwale","2021-01-31","total_dewormed",6809
"Kwale","2021-01-31","underweight_child",1237
"Kwale","2021-01-31","acute_malnutrition",24
"Kwale","2021-01-31","diarrhoea_cases",2723
"Kwale","2021-01-31","stunted_child",760
"Kwale","2021-02-28","total_dewormed",8138
"Kwale","2021-02-28","underweight_child",1677
"Kwale","2021-02-28","acute_malnutrition",65
"Kwale","2021-02-28","diarrhoea_cases",3254
"Kwale","2021-02-28","stunted_child",1059
"Kwale","2021-03-28","total_dewormed",22202
"Kwale","2021-03-28","underweight_child",1729
"Kwale","2021-03-28","acute_malnutrition",44
"Kwale","2021-03-28","diarrhoea_cases",2541
"Kwale","2021-03-28","stunted_child",1123
"Kwale","2021-04-25","total_dewormed",56028
"Kwale","2021-04-25","underweight_child",1234
"Kwale","2021-04-25","acute_malnutrition",21
"Kwale","2021-04-25","diarrhoea_cases",3263
"Kwale","2021-04-25","stunted_child",784
"Kwale","2021-05-30","total_dewormed",6341
"Kwale","2021-05-30","underweight_child",1129
"Kwale","2021-05-30","acute_malnutrition",28
"Kwale","2021-05-30","diarrhoea_cases",2584
"Kwale","2021-05-30","stunted_child",675
"Kwale","2021-06-27","total_dewormed",7575
"Kwale","2021-06-27","underweight_child",1462
"Kwale","2021-06-27","acute_malnutrition",47
"Kwale","2021-06-27","diarrhoea_cases",2731
"Kwale","2021-06-27","stunted_child",911
"Kwale","2021-08-01","total_dewormed",7442
"Kwale","2021-08-01","underweight_child",1281
"Kwale","2021-08-01","acute_malnutrition",37
"Kwale","2021-08-01","diarrhoea_cases",3404
"Kwale","2021-08-01","stunted_child",804
"Kwale","2021-08-29","total_dewormed",7082
"Kwale","2021-08-29","underweight_child",1973
"Kwale","2021-08-29","acute_malnutrition",64
"Kwale","2021-08-29","diarrhoea_cases",3319
"Kwale","2021-08-29","stunted_child",1269
"Kwale","2021-09-26","total_dewormed",7983
"Kwale","2021-09-26","underweight_child",1361
"Kwale","2021-09-26","acute_malnutrition",53
"Kwale","2021-09-26","diarrhoea_cases",2512
"Kwale","2021-09-26","stunted_child",987
"Kwale","2021-10-31","total_dewormed",77225
"Kwale","2021-10-31","underweight_child",1633
"Kwale","2021-10-31","acute_malnutrition",42
"Kwale","2021-10-31","diarrhoea_cases",3551
"Kwale","2021-10-31","stunted_child",899
"Kwale","2021-11-28","total_dewormed",7193
"Kwale","2021-11-28","underweight_child",1691
"Kwale","2021-11-28","acute_malnutrition",29
"Kwale","2021-11-28","diarrhoea_cases",3651
"Kwale","2021-11-28","stunted_child",772
"Laikipia","2023-01-01","total_dewormed",4473
"Laikipia","2023-01-01","underweight_child",1591
"Laikipia","2023-01-01","acute_malnutrition",22
"Laikipia","2023-01-01","diarrhoea_cases",1401
"Laikipia","2023-01-01","stunted_child",639
"Laikipia","2023-01-29","total_dewormed",2767
"Laikipia","2023-01-29","underweight_child",1166
"Laikipia","2023-01-29","acute_malnutrition",16
"Laikipia","2023-01-29","diarrhoea_cases",1476
"Laikipia","2023-01-29","stunted_child",582
"Laikipia","2023-02-26","total_dewormed",3817
"Laikipia","2023-02-26","underweight_child",1486
"Laikipia","2023-02-26","acute_malnutrition",44
"Laikipia","2023-02-26","diarrhoea_cases",2115
"Laikipia","2023-02-26","stunted_child",666
"Laikipia","2023-03-26","total_dewormed",4346
"Laikipia","2023-03-26","underweight_child",1345
"Laikipia","2023-03-26","acute_malnutrition",32
"Laikipia","2023-03-26","diarrhoea_cases",1386
"Laikipia","2023-03-26","stunted_child",774
"Laikipia","2023-04-30","total_dewormed",38895
"Laikipia","2023-04-30","underweight_child",1636
"Laikipia","2023-04-30","acute_malnutrition",24
"Laikipia","2023-04-30","diarrhoea_cases",1832
"Laikipia","2023-04-30","stunted_child",976
"Laikipia","2023-05-28","total_dewormed",3021
"Laikipia","2023-05-28","underweight_child",1246
"Laikipia","2023-05-28","acute_malnutrition",35
"Laikipia","2023-05-28","diarrhoea_cases",1712
"Laikipia","2023-05-28","stunted_child",635
"Laikipia","2021-12-26","total_dewormed",1928
"Laikipia","2021-12-26","underweight_child",728
"Laikipia","2021-12-26","acute_malnutrition",40
"Laikipia","2021-12-26","diarrhoea_cases",1564
"Laikipia","2021-12-26","stunted_child",386
"Laikipia","2022-01-30","total_dewormed",2432
"Laikipia","2022-01-30","underweight_child",880
"Laikipia","2022-01-30","acute_malnutrition",18
"Laikipia","2022-01-30","diarrhoea_cases",1087
"Laikipia","2022-01-30","stunted_child",502
"Laikipia","2022-02-27","total_dewormed",1918
"Laikipia","2022-02-27","underweight_child",715
"Laikipia","2022-02-27","acute_malnutrition",60
"Laikipia","2022-02-27","diarrhoea_cases",1828
"Laikipia","2022-02-27","stunted_child",374
"Laikipia","2022-03-27","total_dewormed",1940
"Laikipia","2022-03-27","underweight_child",845
"Laikipia","2022-03-27","acute_malnutrition",26
"Laikipia","2022-03-27","diarrhoea_cases",715
"Laikipia","2022-03-27","stunted_child",355
"Laikipia","2022-05-01","total_dewormed",36739
"Laikipia","2022-05-01","underweight_child",806
"Laikipia","2022-05-01","acute_malnutrition",19
"Laikipia","2022-05-01","diarrhoea_cases",1786
"Laikipia","2022-05-01","stunted_child",1737
"Laikipia","2022-05-29","total_dewormed",7512
"Laikipia","2022-05-29","underweight_child",1085
"Laikipia","2022-05-29","acute_malnutrition",34
"Laikipia","2022-05-29","diarrhoea_cases",1825
"Laikipia","2022-05-29","stunted_child",302
"Laikipia","2022-06-26","total_dewormed",2305
"Laikipia","2022-06-26","underweight_child",630
"Laikipia","2022-06-26","acute_malnutrition",20
"Laikipia","2022-06-26","diarrhoea_cases",1579
"Laikipia","2022-06-26","stunted_child",239
"Laikipia","2022-07-31","total_dewormed",2407
"Laikipia","2022-07-31","underweight_child",853
"Laikipia","2022-07-31","acute_malnutrition",8
"Laikipia","2022-07-31","diarrhoea_cases",1449
"Laikipia","2022-07-31","stunted_child",318
"Laikipia","2022-08-28","total_dewormed",2452
"Laikipia","2022-08-28","underweight_child",728
"Laikipia","2022-08-28","acute_malnutrition",40
"Laikipia","2022-08-28","diarrhoea_cases",1565
"Laikipia","2022-08-28","stunted_child",277
"Laikipia","2022-09-25","total_dewormed",2672
"Laikipia","2022-09-25","underweight_child",1197
"Laikipia","2022-09-25","acute_malnutrition",39
"Laikipia","2022-09-25","diarrhoea_cases",1486
"Laikipia","2022-09-25","stunted_child",645
"Laikipia","2022-10-30","total_dewormed",35642
"Laikipia","2022-10-30","underweight_child",813
"Laikipia","2022-10-30","acute_malnutrition",8
"Laikipia","2022-10-30","diarrhoea_cases",769
"Laikipia","2022-10-30","stunted_child",447
"Laikipia","2022-11-27","total_dewormed",2620
"Laikipia","2022-11-27","underweight_child",1082
"Laikipia","2022-11-27","acute_malnutrition",24
"Laikipia","2022-11-27","diarrhoea_cases",1211
"Laikipia","2022-11-27","stunted_child",555
"Laikipia","2020-12-27","total_dewormed",10948
"Laikipia","2020-12-27","underweight_child",455
"Laikipia","2020-12-27","acute_malnutrition",22.2
"Laikipia","2020-12-27","diarrhoea_cases",1647
"Laikipia","2020-12-27","stunted_child",319
"Laikipia","2021-01-31","total_dewormed",2389
"Laikipia","2021-01-31","underweight_child",756
"Laikipia","2021-01-31","acute_malnutrition",45
"Laikipia","2021-01-31","diarrhoea_cases",1426
"Laikipia","2021-01-31","stunted_child",337
"Laikipia","2021-02-28","total_dewormed",2143
"Laikipia","2021-02-28","underweight_child",729
"Laikipia","2021-02-28","acute_malnutrition",48
"Laikipia","2021-02-28","diarrhoea_cases",1509
"Laikipia","2021-02-28","stunted_child",317
"Laikipia","2021-03-28","total_dewormed",1848
"Laikipia","2021-03-28","underweight_child",936
"Laikipia","2021-03-28","acute_malnutrition",66
"Laikipia","2021-03-28","diarrhoea_cases",1001
"Laikipia","2021-03-28","stunted_child",443
